Batch ID,Time,Acid flow rate,Acid volume pumped,Air flow,Base flow rate,Base volume pumped,Bioreactor pressure reading,CER - unnormalized,"CER - unnormalized, integrated",DO,Feed#1 flow rate,Feed#1 volume pumped,Inlet O2%,O2 flow,Off-gas CO2%,Off-gas O2%,OUR - unnormalized,"OUR - unnormalized, integrated",pH,RQ,Stir speed,Temperature,Volume,Reflectance
Bioreactor 5,21.1,NaN,NaN,99.95796838,0,4.584740694,1.653436279,6.706221604,0.049945777,43.3404709,0.941254481,4.094341378,20.95,0,2.461999893,18.57087391,5.488245816,0.047335241,6.470291428,1.221925275,2258.337919,29.97999954,97.49400665,
Bioreactor 5,21.13333333,NaN,NaN,99.91099807,0,4.611522944,1.689167309,6.58418663,0.050167337,38.64213325,0.944722985,4.125779378,20.95,0,2.418964515,18.57708178,5.49390369,0.047516128,6.491741045,1.19849247,2291.741122,29.98258838,97.54614778,
Bioreactor 5,21.16666667,NaN,NaN,99.9774051,0,4.611522944,1.76200524,6.682713717,0.050387546,38.3097863,0.948203841,4.157314583,20.95,0,2.456509259,18.48571965,5.778238282,0.047704734,6.477543766,1.156531447,2296.965514,30,97.57203588,
Bioreactor 5,21.2,NaN,NaN,100.0715002,0,4.639298572,1.626936808,6.857213543,0.050613199,38.14769591,0.95170854,4.188959293,20.95,0,2.520831045,18.42916697,5.926067124,0.047899948,6.499833605,1.157127824,2316.662089,30.02166259,97.62584024,
Bioreactor 5,21.23333333,NaN,NaN,100.0880134,0,4.639298572,1.748832901,6.869766536,0.050842139,39.50423957,0.938195264,4.220394117,20.95,0,2.3338565,18.6410769,5.915254206,0.048096537,6.486745691,1.161447091,2308.508236,30.03000069,95.914149,
Bioreactor 5,21.26666667,NaN,NaN,100.0829048,0,4.639298572,1.869395862,6.867991789,0.051071093,39.87346459,0.941654699,4.251715702,20.95,0,2.4533348,18.51284299,5.876421164,0.048292891,6.472821879,1.168833399,2299.35597,30.02000046,95.94346823,
Bioreactor 5,21.3,NaN,NaN,99.92460321,0,4.668126012,1.794265643,6.866217042,0.051300048,39.3945285,0.945107489,4.283205314,20.95,0,2.519481596,18.45855515,5.837588123,0.048489244,6.496481634,1.176219707,2314,30.03000069,96.00158673,
Bioreactor 5,21.33333333,NaN,NaN,100.1642187,0,4.668126012,1.755585185,6.912036431,0.051529238,40.11738424,0.948577262,4.314686016,20.95,0,2.539419521,18.43210746,5.906186178,0.048685058,6.482526942,1.170304976,2314.517101,30.01000023,96.01678155,
Bioreactor 5,21.36666667,NaN,NaN,100.1352171,0,4.668126012,1.765962016,7.021251393,0.051761553,39.29601957,0.951762431,4.346335502,20.95,0,2.57797113,18.40805878,5.964819619,0.04888283,6.469029073,1.177110454,2319.057867,30.00028934,96.04034241,
Bioreactor 5,21.4,NaN,NaN,100.0937688,0,4.694304444,1.81771109,7.030809442,0.051996188,39.21736696,0.955272922,4.378127823,20.95,0,2.584000111,18.3900696,6.016574719,0.049082411,6.489929937,1.168573459,2352.457417,30.01000023,96.09234602,
Bioreactor 5,21.43333333,NaN,NaN,100.0032352,0,4.694304444,1.700578558,7.14584409,0.052231839,37.89449828,0.958793118,4.409796708,20.95,0,2.625229486,18.34521053,6.143702478,0.049284783,6.473220015,1.163118487,2331.320762,30.01000023,96.11834293,
Bioreactor 5,21.46666667,NaN,NaN,99.98743474,0,4.72093087,1.660192657,7.239705445,0.052472501,39.2174761,0.962324601,4.441799713,20.95,0,2.65767628,18.33678228,6.154028074,0.049491137,6.494135473,1.176418919,2334.299188,30.03000069,96.17068499,
Bioreactor 5,21.5,NaN,NaN,99.95726099,0,4.72093087,1.683712488,7.216514098,0.052712395,38.8992525,0.965878341,4.473926207,20.95,0,2.650218683,18.34064355,6.143656397,0.049696166,6.478999893,1.174630736,2354.61559,30.02000046,96.19685029,
Bioreactor 5,21.53333333,NaN,NaN,99.8974236,0,4.748550674,1.666209926,7.30181419,0.05295437,39.2991589,0.969433031,4.50619221,20.95,0,2.680790006,18.32179857,6.188250478,0.049901714,6.501403495,1.179948789,2349.773452,30.02000046,96.25058419,
Bioreactor 5,21.56666667,NaN,NaN,99.80037548,0,4.748550674,1.756419709,7.281901773,0.053197414,39.75820067,0.973007341,4.538502639,20.95,0,2.674045222,18.32047726,6.196361149,0.050108364,6.486477313,1.175189923,2345.806572,30.02000046,96.27679612,
Bioreactor 5,21.6,NaN,NaN,99.77453175,0,4.748550674,1.93080332,7.331064836,0.053440545,39.14558085,0.976598213,4.570985549,20.95,0,2.691418446,18.33642599,6.130428723,0.050313149,6.471999924,1.195851236,2349.139486,30.01000023,96.30315126,
Bioreactor 5,21.63333333,NaN,NaN,100.0361238,0,4.77829358,1.691408262,7.363294993,0.053685664,39.19924308,0.980203852,4.603612446,20.95,0,2.703676052,18.31866241,6.181818757,0.050518438,6.497676003,1.191121118,2354.338016,30.0233807,96.35931626,
Bioreactor 5,21.66666667,NaN,NaN,100.0370382,0,4.77829358,1.684532155,7.347001761,0.053929976,39.02715095,0.983823628,4.63627388,20.95,0,2.698779845,18.29794958,6.254192587,0.050725726,6.48277995,1.17473509,2368.169782,30.01000023,96.38585785,
Bioreactor 5,21.7,NaN,NaN,100.11389,0,4.77829358,1.657467406,7.461633131,0.05417666,38.93144639,0.987454901,4.669123287,20.95,0,2.739816623,18.27474733,6.306955314,0.050935239,6.468873522,1.18307997,2368.240231,30,96.41259256,
Bioreactor 5,21.73333333,NaN,NaN,100.0276439,0,4.805017396,1.890692304,7.481243792,0.054426169,39.32398479,0.991099149,4.702101349,20.95,0,2.747418278,18.26351654,6.339235208,0.051146202,6.491967242,1.180149203,2373,30.02000046,96.46605799,
Bioreactor 5,21.76666667,NaN,NaN,100.0435448,0,4.805017396,1.809487151,7.539846219,0.054676092,38.95648211,0.994757215,4.735169962,20.95,0,2.768410233,18.24652991,6.383819743,0.051358358,6.477059858,1.18108684,2376.760703,30.01000023,96.49297907,
Bioreactor 5,21.8,NaN,NaN,99.93124718,0,4.831780168,1.790061985,7.62984932,0.054929106,38.95118523,0.998422033,4.768335619,20.95,0,2.79923821,18.23600006,6.402918007,0.051571489,6.49611917,1.191620916,2372.357261,30.02000046,96.54652418,
Bioreactor 5,21.83333333,NaN,NaN,100.0719942,0,4.831780168,1.854450973,7.593326674,0.055182376,38.99552047,1.002104256,4.801685947,20.95,0,2.787797244,18.23060173,6.425279243,0.051785393,6.481202754,1.181789327,2383.790431,30.01000023,96.573553,
Bioreactor 5,21.86666667,NaN,NaN,100.0314636,0,4.857802776,1.913281236,7.670295785,0.055436498,39.01378012,1.005799982,4.835139925,20.95,0,2.815999985,18.21519329,6.458139956,0.052000073,6.499638615,1.187696209,2383.638787,30,96.62671013,
Bioreactor 5,21.9,NaN,NaN,100.0508826,0,4.857802776,1.677041467,7.672917753,0.055692412,39.40781532,1.009512901,4.868655425,20.95,0,2.817060625,18.20505985,6.49206466,0.052216057,6.486060412,1.181893127,2379.444636,30.01000023,96.65389091,
Bioreactor 5,21.93333333,NaN,NaN,99.82253786,0,4.857802776,1.720823179,7.718159924,0.055948453,39.33604069,1.01324291,4.90237376,20.95,0,2.832508928,18.19947342,6.50282943,0.052432484,6.470236721,1.186894128,2397.017774,29.99745551,96.68131585,
Bioreactor 5,21.96666667,NaN,NaN,99.87682429,0,4.886824996,1.700723212,7.701764816,0.056206433,39.35794091,1.016988847,4.936204144,20.95,0,2.827765815,18.18680891,6.546958395,0.052649722,6.489808594,1.176388213,2397.085309,30.01000023,96.73782396,
Bioreactor 5,22,NaN,NaN,100.0557256,0,4.886824996,1.758838603,7.782630909,0.056464394,39.69922875,1.020738476,4.97009196,20.95,0,2.855999947,18.1778466,6.560801783,0.05286825,6.473999779,1.18623173,2391.458927,30.00152979,96.76533817,
Bioreactor 5,22.03333333,NaN,NaN,100.0287846,0,4.912769692,1.924591199,7.805842418,0.056724857,39.32702873,1.024510468,5.00417079,20.95,0,2.862906003,18.1831883,6.54108111,0.05308646,6.493906278,1.193356675,2407.497279,30.02000046,96.81894308,
Bioreactor 5,22.06666667,NaN,NaN,99.82723551,0,4.912769692,1.808671667,7.819340605,0.056984693,39.35301442,1.028253452,5.038426432,20.95,0,2.868175587,18.18617551,6.52624415,0.053303582,6.477999966,1.198138636,2406.404552,30.01000023,96.84629354,
Bioreactor 5,22.1,NaN,NaN,100.1438205,0,4.94044793,1.841804011,7.92155816,0.057246703,38.97491423,1.032084622,5.072647005,20.95,0,2.906006133,18.17196348,6.547166486,0.053521465,6.499987337,1.20992166,2410.993767,30.02000046,96.90207766,
Bioreactor 5,22.13333333,NaN,NaN,100.2034505,0,4.94044793,1.806785843,7.880382974,0.057509735,39.17053191,1.035568741,5.107091941,20.95,0,2.890812922,18.15318702,6.623092524,0.053741415,6.484037426,1.189834378,2416.850315,30.01037445,96.92731171,
Bioreactor 5,22.16666667,NaN,NaN,99.77428245,0,4.94044793,1.693713606,7.943578399,0.057773367,39.23059925,1.039679768,5.141691045,20.95,0,2.914113545,18.1459242,6.63103544,0.053962326,6.469962235,1.197939358,2409.718896,30.01000023,96.95776459,
Bioreactor 5,22.2,NaN,NaN,99.95399464,0,4.9602181,1.749571068,7.945776915,0.058038465,39.71041245,1.043167157,5.176309312,20.95,0,2.915999889,18.13974385,6.648521535,0.054183658,6.480383367,1.195119503,2421.48865,30.02000046,97.00306869,
Bioreactor 5,22.23333333,NaN,NaN,99.97200012,0,4.985776929,1.682568717,7.960751874,0.058303571,39.24070116,1.047017948,5.211160629,20.95,0,2.919878188,18.14752636,6.622559916,0.054404885,6.498648597,1.202066968,2424.594788,30.01000023,97.05664947,
Bioreactor 5,22.26666667,NaN,NaN,99.77474042,0,4.98583167,1.752745395,7.921692872,0.058568333,39.28183319,1.050886144,5.246118975,20.95,0,2.906232475,18.13716261,6.666602689,0.054626277,6.483232601,1.188267029,2427.534925,30.01232566,97.08537972,
Bioreactor 5,22.3,NaN,NaN,100.0370523,7.999946594,5.005138058,1.81586726,7.997540406,0.058833391,39.46249047,1.054761302,5.281111213,20.95,0,2.935392297,18.12233984,6.69360691,0.054848908,6.489229388,1.194802766,2425.196136,30,97.11392444,
Bioreactor 5,22.33333333,NaN,NaN,99.99115841,0,5.01251653,1.774701024,7.977068273,0.05910002,39.4761259,1.058650807,5.316336165,20.95,0,2.928554872,18.11731138,6.714321921,0.055072413,6.488689172,1.188068085,2422.445135,30.01000023,97.16911807,
Bioreactor 5,22.36666667,NaN,NaN,99.98937848,0,5.01251653,1.723924023,8.012944244,0.059366386,39.34809573,1.062556767,5.351686089,20.95,0,2.940644579,18.11206645,6.726140838,0.05529614,6.472066212,1.191314219,2429.644569,30,97.19792628,
Bioreactor 5,22.4,NaN,NaN,99.98268656,0,5.038636528,1.705454713,8.064723976,0.059635109,39.52849553,1.066483297,5.387186366,20.95,0,2.959409205,18.09840925,6.760209982,0.055521015,6.486818247,1.192969606,2430.272995,30.01000023,97.25297068,
Bioreactor 5,22.43333333,NaN,NaN,100.1018916,0,5.038636528,1.760922175,8.077446213,0.059903791,39.46027527,1.070417528,5.422727174,20.95,0,2.962904815,18.09654793,6.766779674,0.055746401,6.47135729,1.193691285,2430.09512,30,97.28190258,
Bioreactor 5,22.46666667,NaN,NaN,99.85953765,0,5.068087264,1.827643895,8.085621477,0.060174038,39.49381864,1.074372118,5.458462823,20.95,0,2.967544487,18.09154479,6.776931861,0.055972066,6.492999832,1.193113703,2432.053417,30.01000023,97.34046869,
Bioreactor 5,22.5,NaN,NaN,99.95605782,0,5.068087264,1.625254529,8.119495653,0.060443755,39.3625226,1.078333775,5.494336873,20.95,0,2.979349024,18.08034968,6.80842885,0.05619859,6.478100566,1.192566604,2436.349089,30,97.36969853,
Bioreactor 5,22.53333333,NaN,NaN,100.0538388,0,5.096135584,1.801758508,8.198435529,0.06071585,39.43779071,1.082315475,5.530283818,20.95,0,3.007601223,18.07519562,6.807409003,0.056425744,6.498202526,1.204340591,2446.209079,30.01000023,97.42704379,
Bioreactor 5,22.56666667,NaN,NaN,100.0557056,0,5.096135584,1.772421928,8.149070735,0.060988074,39.51180526,1.086309939,5.566431614,20.95,0,2.990058682,18.08676378,6.778905116,0.056651749,6.482941491,1.202124971,2445.47005,30.01000023,97.45644927,
Bioreactor 5,22.6,NaN,NaN,100.0176157,0,5.121833376,1.720952548,8.22609367,0.061260717,39.29418702,1.090317799,5.602701188,20.95,0,3.017235433,18.0704559,6.817949922,0.05687824,6.499999802,1.206535195,2452.602603,30.00308861,97.51159802,
Bioreactor 5,22.63333333,NaN,NaN,99.75834608,0,5.122021846,1.730172543,8.19325522,0.061534812,39.41790958,1.094336208,5.638887177,20.95,0,3.005103175,18.07182665,6.822187008,0.057105717,6.486724,1.200973453,2449.896759,30.01000023,97.54124815,
Bioreactor 5,22.66666667,NaN,NaN,100.06357,7.749964714,5.127531863,1.710798147,8.246855847,0.061808161,39.2718157,1.098380778,5.675422331,20.95,0,3.025431619,18.05778449,6.85441424,0.057333536,6.475689166,1.203145228,2451.294664,30,97.57111376,
Bioreactor 5,22.7,NaN,NaN,100.0731245,0,5.147849674,1.821430064,8.222196355,0.062083293,39.39500007,1.102438217,5.712092993,20.95,0,3.016636591,18.04715994,6.896828458,0.057562623,6.490840847,1.192170898,2466.408582,30.01000023,97.62687712,
Bioreactor 5,22.73333333,NaN,NaN,100.0084136,0,5.147849674,1.842098115,8.2772186,0.062358396,38.73168408,1.10651264,5.748838255,20.95,0,3.036588636,18.05070626,6.870720594,0.057792395,6.47490204,1.204708837,2456.158267,30,97.65694633,
Bioreactor 5,22.76666667,NaN,NaN,100.0289303,0,5.17379437,1.838227036,8.283750582,0.062635527,39.24215813,1.110598349,5.785792677,20.95,0,3.039858965,18.03376535,6.924782715,0.058022624,6.490952982,1.196247555,2462,30.02000046,97.71304989,
Bioreactor 5,22.8,NaN,NaN,100.1638778,0,5.17379437,1.667125607,8.324471374,0.062911608,39.36244523,1.114288379,5.822872056,20.95,0,3.053982517,18.02000432,6.963888869,0.058254292,6.476003973,1.195376826,2474.959437,30.01000023,97.74039445,
Bioreactor 5,22.83333333,NaN,NaN,99.86718501,0,5.200050714,1.780151439,8.400140385,0.063190576,39.45094825,1.118400143,5.860042809,20.95,0,3.081094077,18.01314149,6.969435487,0.058486298,6.497000019,1.20528295,2460.751957,30.01953047,97.79699783,
Bioreactor 5,22.86666667,NaN,NaN,99.98784381,0,5.200050714,1.885215019,8.354979353,0.063469478,39.16988407,1.122530896,5.897382517,20.95,0,3.065414639,18.00720735,6.999209051,0.058718949,6.481103864,1.193703769,2469.481766,30.01000023,97.82753485,
Bioreactor 5,22.9,NaN,NaN,100.0061525,0,5.226852442,1.842354568,8.442737736,0.063749617,39.26552793,1.126677471,5.934880472,20.95,0,3.098309456,17.99684511,7.009599663,0.058952407,6.500463985,1.204453597,2483,30.01845328,97.88503096,
Bioreactor 5,22.93333333,NaN,NaN,100.0101555,0,5.226852442,1.654909802,8.398380573,0.064029844,39.38284257,1.130829849,5.97243654,20.95,0,3.081209572,17.99259347,7.038481291,0.059186483,6.48279055,1.193209142,2480.395227,30.01000023,97.91570606,
Bioreactor 5,22.96666667,NaN,NaN,100.0183077,7.749964714,5.246516222,1.693422379,8.46454506,0.064311,39.11523616,1.135001002,6.010206765,20.95,0,3.105080166,17.98068945,7.063202274,0.059421123,6.489791502,1.198400432,2487.390363,30,97.94663462,
Bioreactor 5,23,NaN,NaN,100.0269103,0,5.252699748,1.866484956,8.463617446,0.064593932,39.56608553,1.139188507,6.048069644,20.95,0,3.105549324,17.97454991,7.082189058,0.059656701,6.486274482,1.1950572,2481.549279,30.01274669,98.00348115,
Bioreactor 5,23.03333333,NaN,NaN,100.0666372,0,5.252699748,1.764442064,8.534071698,0.064876968,39.43915182,1.143393205,6.086095042,20.95,0,3.129677686,17.96728901,7.093698049,0.059893152,6.469644844,1.203050413,2487.190872,30.01000023,98.03459321,
Bioreactor 5,23.06666667,NaN,NaN,100.0566809,0,5.278663922,1.875109381,8.509168159,0.065161803,39.44905913,1.147609613,6.124278263,20.95,0,3.120790364,17.97256806,7.08135402,0.060129384,6.488716288,1.201630042,2492.222656,30.01358104,98.0917706,
Bioreactor 5,23.1,NaN,NaN,99.97208378,0,5.278663922,1.750110985,8.56363421,0.065446501,39.46128013,1.151836464,6.162535014,20.95,0,3.141158626,17.95999908,7.10910022,0.060365689,6.472158517,1.204601783,2496.475815,30,98.12302775,
Bioreactor 5,23.13333333,NaN,NaN,99.94262841,0,5.305037134,1.859244012,8.598026214,0.065733271,39.43956154,1.15608842,6.201004096,20.95,0,3.153562487,17.95243701,7.126695551,0.060602978,6.491437534,1.206453426,2497.688649,30.01437621,98.1808726,
Bioreactor 5,23.16666667,NaN,NaN,100.071851,0,5.305037134,1.732225183,8.622912145,0.066019618,39.26036797,1.160353246,6.239611799,20.95,0,3.161560672,17.94187827,7.159890458,0.060841189,6.473439473,1.204337045,2506.358657,30,98.21250316,
Bioreactor 5,23.2,NaN,NaN,99.66258162,0,5.331877818,1.95874413,8.667656721,0.066308298,39.40929266,1.16464244,6.278308878,20.95,0,3.178788848,17.9266232,7.198207493,0.061080689,6.493706405,1.20414373,2507.541273,30.01000023,98.27109042,
Bioreactor 5,23.23333333,NaN,NaN,99.94276548,0,5.331877818,1.835586736,8.686448805,0.066596781,38.99946236,1.168938068,6.31718945,20.95,0,3.186000109,17.92391376,7.201619618,0.061320982,6.478582645,1.206181462,2518.503669,30.00582735,98.30297494,
Bioreactor 5,23.26666667,NaN,NaN,100.0005285,0,5.35776408,1.6665461,8.739631617,0.066887418,39.09232406,1.173249835,6.35622396,20.95,0,3.204999924,17.90862484,7.241767589,0.061561822,6.486872816,1.206836874,2512.006083,30.01000023,98.36082639,
Bioreactor 5,23.3,NaN,NaN,100.0410971,0,5.35776408,1.704379365,8.78290076,0.06717892,39.29814065,1.177579114,6.395341541,20.95,0,3.220993127,17.89433058,7.279234419,0.061803983,6.469669062,1.206569605,2506.993091,30.00668985,98.39288524,
Bioreactor 5,23.33333333,NaN,NaN,100.0481118,0,5.383611386,1.873776416,8.767703007,0.067471946,39.30365676,1.181929595,6.434662579,20.95,0,3.215725818,17.89054804,7.295393885,0.062046718,6.486451397,1.20181363,2526.451567,30.01000023,98.45098846,
Bioreactor 5,23.36666667,NaN,NaN,99.79207108,0,5.383611386,1.743159544,8.828203684,0.067764479,39.12476542,1.186293789,6.474137361,20.95,0,3.236999989,17.88043615,7.316967168,0.062290378,6.470000069,1.206540873,2521.670213,30,98.48344117,
Bioreactor 5,23.4,NaN,NaN,100.0981894,0,5.411484404,1.834537819,8.848231475,0.068059568,39.21422171,1.190666001,6.513688583,20.95,0,3.244809933,17.86823967,7.352343775,0.062535066,6.488949959,1.203458025,2526.240134,30.01000023,98.54369548,
Bioreactor 5,23.43333333,NaN,NaN,100.0219297,0,5.411484404,1.780195429,8.879915272,0.068354538,38.94952349,1.195059626,6.553436412,20.95,0,3.255854045,17.85741581,7.383003838,0.062780706,6.472707857,1.202751661,2538.247906,30,98.57635341,
Bioreactor 5,23.46666667,NaN,NaN,100.0406915,0,5.440487146,1.714210163,8.928369574,0.068652022,39.06230519,1.199468125,6.593085164,20.95,0,3.273587926,17.83861741,7.435116367,0.063027471,6.493794198,1.200838218,2547.763974,30.02000046,98.6378152,
Bioreactor 5,23.5,NaN,NaN,100.053122,0,5.440487146,1.814234437,8.946341947,0.068949206,39.33232201,1.203890653,6.633313425,20.95,0,3.280065684,17.82999992,7.460420633,0.063275542,6.479802682,1.199173937,2537.065718,30,98.67092513,
Bioreactor 5,23.53333333,NaN,NaN,100.0180131,0,5.466490276,1.663001065,9.016545803,0.069248903,39.20089065,1.208342402,6.67352282,20.95,0,3.305999725,17.81999943,7.475739174,0.063524303,6.494000057,1.206107596,2544.999641,30.01999956,98.73002223,
Bioreactor 5,23.56666667,NaN,NaN,99.6792823,0,5.466490276,1.748458669,9.019525439,0.069548893,39.09797797,1.212349524,6.713803322,20.95,0,3.306885899,17.80415287,7.530241147,0.063774619,6.472303978,1.197773828,2558.809963,30.01000023,98.75976249,
Bioreactor 5,23.6,NaN,NaN,100.0138227,0,5.49313618,1.857609585,9.088432853,0.069851328,39.07122185,1.216826062,6.754292741,20.95,0,3.331087016,17.81008652,7.494664871,0.064025395,6.495000164,1.212653716,2551.739203,30.02000046,98.81968706,
Bioreactor 5,23.63333333,NaN,NaN,100.0510953,0,5.49313618,1.827831064,9.07605737,0.070153079,39.14889922,1.22131568,6.794937582,20.95,0,3.327388792,17.79287708,7.554833955,0.064276095,6.474244324,1.201357896,2565.633242,30.01000023,98.85306814,
Bioreactor 5,23.66666667,NaN,NaN,100.0754452,0,5.519509392,1.857890254,9.159448435,0.070457279,38.95319991,1.225817429,6.835657726,20.95,0,3.357824984,17.7689991,7.615533029,0.064529134,6.490175085,1.202732428,2576.299808,30.02000046,98.91286892,
Bioreactor 5,23.7,NaN,NaN,99.94676192,0,5.519509392,1.789335115,9.166226722,0.070761886,38.81107671,1.230348609,6.876583044,20.95,0,3.360689266,17.75287455,7.668237816,0.064784,6.474218319,1.195349676,2568.184522,30.01000023,98.94662251,
Bioreactor 5,23.73333333,NaN,NaN,100.1263254,0,5.545317742,1.796715869,9.222555049,0.071068795,39.01917475,1.234883691,6.917661621,20.95,0,3.381776961,17.74074039,7.693870479,0.065040177,6.48403589,1.198688598,2572.884569,30.02000046,99.00620552,
Bioreactor 5,23.76666667,NaN,NaN,99.82910878,0,5.572856276,1.725932891,9.264526802,0.071376554,39.10622868,1.239443458,6.95885363,20.95,0,3.396018288,17.7264909,7.735353142,0.065297365,6.470000069,1.197686262,2578.281955,30.01000023,99.06739788,
Bioreactor 5,23.8,NaN,NaN,100.0910402,0,5.625119108,1.736640909,9.231759224,0.071686097,38.88761921,1.244013352,7.000236956,20.95,0,3.385852897,17.7159996,7.774665965,0.065555872,6.498039846,1.187417184,2590.653366,30.03000069,99.15397693,
Bioreactor 5,23.83333333,NaN,NaN,100.1170185,0,5.625119108,1.847934914,9.260421327,0.071993587,39.35973524,1.248668373,7.041750985,20.95,0,3.396552784,17.69599915,7.835487883,0.065816162,6.480894402,1.1818564,2602.733189,30.01447249,99.18841557,
Bioreactor 5,23.86666667,NaN,NaN,100.1033078,0,5.646642298,1.784767718,9.372186364,0.072304286,39.03412917,1.253287529,7.08345621,20.95,0,3.436615106,17.68038494,7.862522933,0.066077624,6.491999905,1.192007561,2598.462624,30.02000046,99.24446339,
Bioreactor 5,23.9,NaN,NaN,99.86052047,0,5.646642298,1.768679042,9.376803068,0.072616509,39.0590256,1.257896768,7.125313098,20.95,0,3.439353984,17.66505838,7.91101184,0.066340378,6.473587658,1.185284779,2597.120415,30.01000023,99.27888692,
Bioreactor 5,23.93333333,NaN,NaN,99.96413935,0,5.680917966,1.82493379,9.454252113,0.072930484,39.07210721,1.262465713,7.167208142,20.95,0,3.466088953,17.650911,7.944319743,0.06660463,6.500455492,1.190064424,2595.565625,30.01000023,99.34740911,
Bioreactor 5,23.96666667,NaN,NaN,100.0398466,0,5.681059924,1.910729299,9.402860879,0.073245226,38.69845946,1.267192676,7.209409745,20.95,0,3.44819709,17.64260085,7.983729847,0.066870053,6.481601163,1.177752836,2617.399018,30.02000046,99.3827082,
Bioreactor 5,24,NaN,NaN,99.94509234,0,5.70856286,1.737350794,9.512820753,0.073560467,38.59628985,1.271869955,7.251652807,20.95,0,3.487838602,17.61936976,8.036792455,0.067136691,6.50205375,1.183658927,2615.523278,30.0131544,99.44516679,
Bioreactor 5,24.03333333,NaN,NaN,100.0519437,0,5.70856286,1.73469656,9.502325921,0.073877266,39.04854177,1.276499131,7.294065065,20.95,0,3.485349911,17.61269971,8.05846024,0.067405171,6.483650075,1.179174186,2623.300083,30.01000023,99.48009384,
Bioreactor 5,24.06666667,NaN,NaN,100.0826227,0,5.734501452,1.852813167,9.61873947,0.074195509,38.96364302,1.281204997,7.336691019,20.95,0,3.526624995,17.60074949,8.073111311,0.067673767,6.498687425,1.191454226,2629.937869,30.00312479,99.54115726,
Bioreactor 5,24.1,NaN,NaN,100.0023507,0,5.734916594,1.869948847,9.604176373,0.074516198,38.89154208,1.285932066,7.379400929,20.95,0,3.521423658,17.58938374,8.1157679,0.067943744,6.478461357,1.183396785,2636.76855,30.01000023,99.5770254,
Bioreactor 5,24.13333333,NaN,NaN,100.0552328,0,5.760841812,1.799753925,9.686617488,0.074837658,38.75520056,1.29067654,7.42235262,20.95,0,3.551100589,17.56977495,8.163236122,0.068215057,6.491775054,1.186615184,2641.449734,30.01224895,99.638488,
Bioreactor 5,24.16666667,NaN,NaN,99.99599109,0,5.760841812,1.908066095,9.687449922,0.075160117,38.91734577,1.295433988,7.465438871,20.95,0,3.552574947,17.55161663,8.222122389,0.068487951,6.47380816,1.178217646,2638.574897,30.01000023,99.67411791,
Bioreactor 5,24.2,NaN,NaN,100.0277585,0,5.787682496,1.810448697,9.735584328,0.0754847,38.69429711,1.30021802,7.50863923,20.95,0,3.569035164,17.54231026,8.24508096,0.068762428,6.492448573,1.180776531,2653.448701,30.02000046,99.73672933,
Bioreactor 5,24.23333333,NaN,NaN,100.0016475,0,5.787682496,1.85367521,9.678840333,0.07580664,39.1588799,1.288790153,7.551769643,20.95,0,3.243196818,17.87748935,8.215413327,0.069035873,6.472799078,1.178120202,2648.200788,30.01000023,98.53624647,
Bioreactor 5,24.26666667,NaN,NaN,99.93329038,0,5.813607714,1.740695259,9.622998022,0.076128071,39.13936714,1.293544613,7.594749884,20.95,0,3.406345616,17.68053884,8.178619861,0.069308932,6.489769562,1.176590445,2653,30.01942425,98.60321089,
Bioreactor 5,24.3,NaN,NaN,99.83479579,7.749964714,5.814461644,1.769026066,9.56715571,0.076449502,39.20514764,1.298308865,7.637917719,20.95,0,3.507937716,17.59278276,8.141826396,0.06958199,6.469964005,1.175060688,2669.595795,30,98.64437008,
Bioreactor 5,24.33333333,NaN,NaN,100.0599173,0,5.841071694,1.900396709,9.664598745,0.076771201,38.91325634,1.30262381,7.681279344,20.95,0,3.544085421,17.54419299,8.254120986,0.069855096,6.487021175,1.170882157,2665.957247,30.01000023,98.68959391,
Bioreactor 5,24.36666667,NaN,NaN,99.93218574,0,5.841071694,1.692542986,9.790912126,0.077094893,39.24485676,1.307436295,7.72459812,20.95,0,3.589417504,17.52133269,8.302504538,0.070130994,6.466332704,1.179272025,2673.169561,30,98.72558902,
Bioreactor 5,24.4,NaN,NaN,100.0475711,0,5.871827456,1.961033494,9.778573604,0.077422005,38.98217976,1.312263886,7.768267457,20.95,0,3.586640447,17.50687195,8.350342795,0.070408554,6.48699979,1.171038565,2680.23144,30.0187195,98.79255464,
Bioreactor 5,24.43333333,NaN,NaN,100.0499377,7.749964714,5.892987015,1.713304697,9.881231883,0.077748714,39.14742962,1.317104187,7.812030163,20.95,0,3.624075997,17.4785167,8.42159527,0.070688372,6.488871797,1.173320766,2685.10796,30.01000023,98.82890414,
Bioreactor 5,24.46666667,NaN,NaN,100.0762069,0,5.897674762,1.804679869,9.90337717,0.078079138,38.97403928,1.321962406,7.856003214,20.95,0,3.632735794,17.46699905,8.453812517,0.070969457,6.479650865,1.171469072,2681.603662,30.01000023,98.89122656,
Bioreactor 5,24.5,NaN,NaN,99.97355012,0,5.923716848,1.766067515,9.98068658,0.078410384,38.72710579,1.326854794,7.900166869,20.95,0,3.660000086,17.45055894,8.493349242,0.071251972,6.493558409,1.175118039,2693.350904,30.02000046,98.95404055,
Bioreactor 5,24.53333333,NaN,NaN,100.097106,0,5.923716848,1.788351398,9.983534045,0.078742108,38.81508962,1.331744994,7.944405199,20.95,0,3.660702746,17.46291806,8.450995152,0.071535134,6.473972844,1.181346161,2702.811152,30.01000023,98.99073323,
