Time,DO,pH,Stirrer_speed,Temperature,Pressure,Air_flow,Oxygen_flow,Inlet_air_O2,Offgas_O2,Offgas_CO2,CTR,Formed_CO2,OTR,Consumed_O2,RQ,Feed_rate_volumetric,Feed_volume,Base_rate,Base_volume,Liquid_volume,Acid_volume,Acid_rate,Reflectance,Experiment,Reactor/Plate/Flask Number,Parent Culture,Base Medium,Container ID (calculated),Container Type,Control?,Culture Type,Experiment Annotation,growth_rate,Feed Medium #1,Replicate #,Seed,Strain Batch,Strain Genotype,Initial Culture VolumeNone,Culture Volume Unit,Starting OD,Temperature Setpoint (C),pH Setpoint,pH Control Base Solution,DO Control Setpoint (%),DO Control Cascade Level 1,DO Control Cascade Level 2,Minimum Aeration (slpm),Maximum Aeration (slpm),Minimum Stirring or Shaking Speed (rpm),Maximum Stirring or Shaking Speed (rpm),Aeration Gas Type,Phase
22.3,38.59288546,6.488922957,2428.184614,30.01000023,3.618938888,100.020678,0.0,20.95,18.00107754,2.917369256,7.93766899,0.058467999,7.114909527,0.057815366,1.115639328,1.058319473,5.308239611,0.0,5.946252894,98.2124303,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.33333333,39.11400551,6.48385606,2421.585176,30.02000046,3.512563527,100.0791366,0.0,20.95,17.96756805,2.914432358,7.924490177,0.058732381,7.227632314,0.058054383,1.096415803,1.062222625,5.343571855,0.0,5.946252894,98.2417633,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.36666667,37.91999216,6.466898322,2448.508217,30.02000046,3.656346829,100.2466767,0.0,20.95,17.93659373,2.942609778,8.004135183,0.058997812,7.316637567,0.058296322,1.09396351,1.066141183,5.379028259,8.25001049,5.94903453,98.27129739,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.4,38.75737356,6.521170499,2441.597213,30.04999924,3.589180534,99.99584986,0.0,20.95,17.9082142,2.941871937,7.998234015,0.059265902,7.411213933,0.058542069,1.079207098,1.07008106,5.414558158,0.0,6.002427446,98.35712048,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.43333333,38.83443786,6.510000482,2455.99803,30.01000023,3.381990879,99.98901114,0.0,20.95,17.91600006,2.935001003,7.980383141,0.059531515,7.390155007,0.058788814,1.079866814,1.074028639,5.450285123,0.0,6.002427446,98.38707075,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.46666667,39.24557286,6.490226265,2441.734771,30.0,3.428295825,99.91916819,0.0,20.95,17.90211341,2.976773918,8.096400487,0.059799426,7.410047038,0.05903544,1.092624675,1.077598103,5.486153066,0.0,6.002427446,98.41410464,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.5,39.07161606,6.479380294,2457.954356,29.98999977,3.197144421,100.0525804,0.0,20.95,17.89009458,3.026714773,8.236214312,0.060071745,7.418988239,0.059282822,1.110153285,1.08157386,5.522086704,0.0,6.002427446,98.44400787,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.53333333,38.83685255,6.50783384,2466.83405,30.01000023,3.050081209,99.82471753,0.0,20.95,17.87443782,3.053999901,8.307746795,0.060347628,7.450771958,0.059530609,1.115018524,1.085565024,5.55820439,0.0,6.055504996,98.5270189,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.56666667,38.85287363,6.502383905,2458.039912,30.02000046,3.544524134,99.94707838,0.0,20.95,17.88257607,3.010960101,8.189848878,0.060622795,7.453052033,0.059778306,1.098859612,1.0895717,5.594458801,0.0,6.055504996,98.55708795,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.6,39.98933846,6.489713206,2471.859949,30.01000023,3.160099843,99.99856818,0.0,20.95,17.87376244,3.028811084,8.236244861,0.060896356,7.46855188,0.06002703,1.1027905,1.09359389,5.630598206,0.0,6.055504996,98.58718023,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.63333333,38.90175219,6.473082982,2466.519713,30.0,3.318715765,100.0191651,0.0,20.95,17.87718795,3.052458518,8.301032232,0.061172093,7.440159113,0.060275445,1.115707019,1.097624417,5.667129819,0.0,6.055504996,98.61752278,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.66666667,38.94352847,6.508329343,2466.908463,30.02000046,3.005283682,99.97945401,0.0,20.95,17.84398906,3.077329477,8.370834433,0.061450141,7.538395496,0.060525112,1.110427163,1.101679532,5.703765835,0.0,6.108426722,98.70090732,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.7,38.94338704,6.502768722,2481.846816,30.02000046,3.142086586,100.151985,0.0,20.95,17.83623079,3.032306356,8.244326763,0.061726791,7.593830205,0.060777405,1.085660979,1.105748472,5.740498611,0.0,6.108426722,98.73153291,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.73333333,39.16540106,6.490333083,2483.887826,30.0,3.078000069,100.0350879,0.0,20.95,17.82688851,3.05866676,8.318571724,0.062002402,7.609324304,0.061030733,1.093207615,1.109834614,5.777430774,0.0,6.108426722,98.76251694,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.76666667,39.15205062,6.472499775,2487.994778,30.0,3.054495023,100.0200318,0.0,20.95,17.80050018,3.104501361,8.443636503,0.062281838,7.667446749,0.061285408,1.101232363,1.113935951,5.814494934,0.0,6.108426722,98.79352694,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.8,39.03619764,6.473,2494.644179,30.01000023,3.127212536,100.0051736,0.0,20.95,17.78045238,3.140452012,8.544396267,0.062565094,7.713201673,0.061541711,1.107762701,1.118047526,5.851624339,0.0,6.134916802,98.85092546,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.83333333,39.48323336,6.518593567,2496.374135,30.02000046,3.323743738,99.9457926,0.0,20.95,17.7908134,3.13815478,8.539876532,0.062850021,7.680753093,0.061798681,1.111853818,1.12217303,5.888968905,0.0,6.187565836,98.93463473,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.86666667,39.05575117,6.518298215,2493.29816,30.02000046,3.320947259,99.94222497,0.0,20.95,17.78899956,3.076596323,8.361744263,0.063131138,7.721593699,0.062055185,1.082904057,1.126318374,5.926425819,0.0,6.187565836,98.96593979,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.9,39.14628491,6.506297411,2504.512797,30.01000023,3.362989429,99.78219844,0.0,20.95,17.76910806,3.097784612,8.421004415,0.063410196,7.776267465,0.062313707,1.082910649,1.130478387,5.963985782,0.0,6.187565836,98.99755422,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.93333333,38.99877465,6.492476888,2513.59965,30.0,3.286078258,100.0493174,0.0,20.95,17.74300003,3.147523167,8.558757655,0.063693078,7.832543807,0.062573774,1.092717579,1.134644731,6.001731435,0.0,6.187565836,99.02918225,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
22.96666667,38.64097664,6.469776795,2518.563325,30.0,3.334633243,100.0705412,0.0,20.95,17.7237773,3.193893395,8.685644632,0.063980569,7.865971731,0.062835198,1.104204885,1.138829966,6.039621656,0.0,6.187565836,99.06081975,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.0,38.9621691,6.521999786,2514.0,30.03000069,3.413869364,99.9162588,0.0,20.95,17.71517939,3.196462021,8.697321148,0.064271,7.897958818,0.063097959,1.101211222,1.143031663,6.07759596,0.0,6.240916078,99.14579556,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.03333333,39.11920884,6.511263304,2532.68392,30.02000046,3.331817712,100.007867,0.0,20.95,17.71473683,3.160052802,8.59422079,0.064558576,7.92201867,0.063361528,1.084852316,1.147250456,6.115768502,0.0,6.240916078,99.17776476,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.06666667,38.97899585,6.496719474,2526.216234,30.01000023,3.301819133,100.0275073,0.0,20.95,17.7159061,3.188561306,8.672633633,0.064846332,7.898249299,0.063625163,1.098045072,1.151481174,6.154066597,0.0,6.240916078,99.2098652,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.1,39.34704665,6.476133843,2528.061731,30.0,3.400597905,99.96163667,0.0,20.95,17.70493294,3.22133506,8.76498514,0.065137183,7.915278922,0.063888488,1.107350104,1.155722129,6.192460069,0.0,6.240916078,99.24186624,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.13333333,39.19152685,6.50219915,2534.833881,30.01016635,3.339484946,100.0616136,0.0,20.95,17.68603403,3.25701658,8.865014072,0.065431174,7.957240653,0.064152844,1.114081453,1.159989044,6.231046688,0.0,6.295707692,99.32882723,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.16666667,39.44129485,6.510171694,2539.705973,30.02000046,3.343755079,99.99974978,0.0,20.95,17.68297603,3.209122619,8.728273491,0.065724787,7.996471048,0.064418671,1.091515673,1.163842596,6.269707456,0.0,6.295707692,99.35785357,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.2,39.16924077,6.503258843,2539.431086,30.01000023,3.371861514,100.0625688,0.0,20.95,17.67725872,3.210999966,8.734706279,0.066015347,8.016006576,0.064685609,1.089658206,1.168140009,6.308576229,0.0,6.295707692,99.39051104,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.23333333,39.16468683,6.487508371,2539.872898,30.0,3.416059898,100.1174143,0.0,20.95,17.6612536,3.242364506,8.820735576,0.06630781,8.049119343,0.064953267,1.095863367,1.172448715,6.347603422,0.0,6.295707692,99.42325385,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.26666667,39.37865327,6.494453984,2553.986821,30.0,3.373986814,100.2019605,0.0,20.95,17.64467483,3.277831225,8.917422504,0.066603522,8.080785521,0.065221906,1.103534425,1.176775677,6.38668728,0.0,6.350466158,99.51046523,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.3,39.52360838,6.513074269,2545.718736,30.02000046,3.382793012,100.0100087,0.0,20.95,17.64278493,3.245859294,8.825993609,0.066900099,8.106255801,0.065491595,1.088787925,1.181119734,6.42598828,0.0,6.350518784,99.54366812,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.33333333,39.20825932,6.504730192,2550.809676,30.01000023,3.355823704,100.0329097,0.0,20.95,17.63626942,3.247650582,8.836642131,0.067193832,8.132694117,0.065762131,1.086557755,1.185479727,6.465437855,0.0,6.350518784,99.57688814,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.36666667,39.16701031,6.486678927,2562.284141,30.0,3.338210388,99.97307003,0.0,20.95,17.62267833,3.285000086,8.935402325,0.067489972,8.149929029,0.066033615,1.096377971,1.189856605,6.504963503,0.0,6.350518784,99.61013603,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.4,39.19839127,6.470515902,2565.548727,30.0,3.470324144,99.99242404,0.0,20.95,17.61029003,3.322580409,9.041723168,0.067789603,8.169169609,0.066305723,1.106811226,1.194242981,6.544699857,8.499992371,6.368512994,99.64341358,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.43333333,39.0201761,6.470010437,2567.762179,30.0040211,3.436503268,100.0465361,0.0,20.95,17.59219588,3.334597966,9.073317388,0.068091721,8.221786997,0.066578857,1.10357029,1.198651518,6.58457752,0.0,6.405544134,99.73180919,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.46666667,39.44753926,6.512090471,2572.4415,30.03000069,3.452946986,100.0082135,0.0,20.95,17.59444112,3.308856468,8.999915256,0.068393897,8.229546349,0.066853019,1.093611599,1.20307103,6.62454716,0.0,6.461796598,99.82149306,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.5,39.28982403,6.498437136,2570.748288,30.01000023,3.558713155,100.059382,0.0,20.95,17.5958748,3.284083942,8.929821431,0.068691907,8.239968629,0.067127576,1.083720889,1.207507427,6.664725473,0.0,6.461796598,99.85532432,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.53333333,39.35422795,6.483249849,2571.041929,30.0,3.25354287,99.95687559,0.0,20.95,17.57937431,3.321208565,9.030916849,0.068990793,8.270108504,0.067402792,1.091996829,1.211969574,6.704984395,0.0,6.461796598,99.88933482,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.56666667,39.09540108,6.46548281,2580.546375,30.0,3.193594856,99.97470092,0.0,20.95,17.56999969,3.363258526,9.152117761,0.069293824,8.278258459,0.067678638,1.10556083,1.216439424,6.745456602,8.00002861,6.472958468,99.92335019,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
23.6,39.27821052,6.519000004,2586.307982,30.03000069,3.30166055,100.0213538,0.0,20.95,17.57473811,3.32720039,9.049143859,0.06959854,8.283508494,0.067955221,1.092429026,1.220931119,6.786076711,0.0,6.520327988,100.0159854,,,,DDB_PD_006_AMBR,R04,DDB_PD_006_AMBR_DDB28-001_R04_Main_,DDB_BM_002,R04,AMBR 250,No,Main,DDB Quorum Sensing,0.11,DDB_FM_002,1,DDB_PD_006_AMBR__2_Pre-Final_,DDB28-001,Escherichia coli BW25113 del_fhuA del_lsrB,100,mL,0.2,30,6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,0.1,0.23,1000,4000,Air,feed
