Time,DO,pH,Stirrer_speed,Temperature,Pressure,Air_flow,Oxygen_flow,Inlet_air_O2,Offgas_O2,Offgas_CO2,CTR,Formed_CO2,OTR,Consumed_O2,RQ,Feed_rate_volumetric,Feed_volume,Base_rate,Base_volume,Liquid_volume,Acid_volume,Acid_rate,Reflectance,Experiment,Reactor/Plate/Flask Number,Parent Culture,Base Medium,Container ID (calculated),Container Type,Control?,Culture Type,Experiment Annotation,growth_rate,Feed Medium #1,Replicate #,Seed,Strain Batch,Strain Genotype,Initial Culture VolumeNone,Culture Volume Unit,Starting OD,Temperature Setpoint (C),Feed #1 Profile,pH Setpoint,pH Control Base Solution,DO Control Setpoint (%),DO Control Cascade Level 1,DO Control Cascade Level 2,DO Control Cascade Level 3,Minimum Aeration (slpm),Maximum Aeration (slpm),Minimum Stirring or Shaking Speed (rpm),Maximum Stirring or Shaking Speed (rpm),Aeration Gas Type,Phase
20.3666666666667,40.2547975296101,6.49811386362004,2235.22745380877,30.0200004577637,3.43181282390283,99.6777652304403,0,20.95,15.3313010321908,2.10953535044364,6.06955027772058,0.045349996011197,16.5902938950538,0.139146894610193,0.365840008001368,0.952512548520088,4.25870612750793,0.0,3.68966816,102.563721868096,,,129.808194962938,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.4,40.0415218476797,6.48473593614349,2238.67891739436,29.9957858484775,3.37732107784035,99.8474620207302,0,20.95,15.2504215759057,2.16789969272114,6.00605393780845,0.0455508187854558,16.5596663156011,0.139699183016485,0.362679827130307,0.956027627692847,4.29052765638045,0.0,3.68966816,102.59365793291,,,130.423967042776,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.4333333333333,39.7363408105401,6.4716251413514,2235.37507109283,29.9799995422363,3.43937476823851,99.999867157273,0,20.95,15.1918747188083,2.26525007457527,5.94255759789631,0.0457516415597146,16.5290387361485,0.140251471422778,0.359519646259246,0.959556701146782,4.32231605982929,0.0,3.68966816,102.623573515185,,,131.158959492011,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.4666666666667,39.7360155027202,6.49434351429112,2242.32820942235,30.0,3.21456958577449,99.6948383681929,0,20.95,15.1669998168945,2.29235890393349,5.96858437122391,0.0459507395906855,16.5745248937802,0.140803227783141,0.360106039543465,0.963097035623852,4.35434483527934,0.0,3.71722953,102.713269334595,,,131.361938476563,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.5,39.3054647710212,6.48041148310731,2237.23678377776,29.9899997711182,3.15688266429631,99.7615668077154,0,20.95,15.1502347561637,2.29829432901824,5.97703265983175,0.0461495251923244,16.6061792426478,0.141356437606782,0.35992826373372,0.966647100499552,4.38651008857766,0.0,3.71722953,102.752499043642,,,132.119766235352,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.5333333333333,39.6945945515542,6.50173478713547,2246.2449320265,29.9924491474437,3.02391890129237,99.678565996023,0,20.95,15.1305097365765,2.32797967661394,6.05616052457916,0.0463498611562872,16.6559136681822,0.14191106279811,0.363604216600135,0.970215642199618,4.41870834526402,0.0,3.74454087736221,102.819029509081,,,132.200149536133,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.5666666666667,39.6226364885207,6.49200010299683,2240.79292244467,30.0079294059322,2.95951499451703,100.180710707655,0,20.95,15.1284143844924,2.31258583866737,6.02633444388218,0.0465515534089429,16.7017471991254,0.142466965065889,0.360820587235659,0.973792711664777,4.45110206016924,0.0,3.7447909,102.85878179189,,,132.424993207941,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.6,39.7170271034436,6.47851218506112,2251.02411628547,30.0,2.97556023804282,99.8748133390211,0,20.95,15.1156985421821,2.32848801393429,6.07022177742012,0.0467527467607877,16.7394335536134,0.143024082345667,0.362630067252075,0.977386508669155,4.48361724336377,0.0,3.7447909,102.898430527525,,,132.551182903573,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.6333333333333,39.9260855282307,6.49962513219546,2247.25021004671,30.0100002288818,3.0096265825901,99.8483902251222,0,20.95,15.0997497127209,2.35800004005432,6.14718309512807,0.0469563190276662,16.7717091838624,0.143582494721572,0.366521014482474,0.980990145402485,4.51624862923953,0.0,3.770813508,102.964138282568,,,133.08746732141,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.6666666666667,39.6798926739253,6.48482548339283,2252.0,30.0,3.06396060189331,100.076867779075,0,20.95,15.1058252964726,2.34299993515015,6.09054404329055,0.0471602564682261,16.7139178533517,0.144140410811672,0.36439954964299,0.984607448426026,4.54893713694011,0.0,3.770813508,103.00382530276,,,134.397516254603,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.7,39.2741038750556,6.47096082992035,2266.48822272711,30.0,3.12321272357952,100.444046363347,0,20.95,15.0906059569795,2.36227555973222,6.14489009352124,0.0473639362457377,16.7622512658027,0.14469860132655,0.366590957773308,0.988241916310074,4.5818130039702,0.0,3.770813508,103.043768610466,,,134.419554019023,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.7333333333333,39.3896537862081,6.49001201088193,2257.92941732458,30.0100002288818,3.02782365842565,99.8160804216686,0,20.95,15.0749645148759,2.38402358879571,6.20098396790079,0.047570304688669,16.7974326293682,0.145258200799603,0.369162603478372,0.991529041762102,4.61481495820326,0.0,3.797615236,103.106614143383,,,134.16774985091,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.7666666666667,39.4135431628321,6.47605474260674,2256.32662537109,30.0100002288818,2.89978233494456,100.233568704396,0,20.95,15.0603814808883,2.37916326232928,6.1914303500165,0.04777641522823,16.8571739390886,0.145819166283475,0.367287605690465,0.995184829058879,4.64784445907895,0.0,3.797615236,103.146640414419,,,135.472118630004,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.8,39.3125475456468,6.49431015506136,2271.58643972839,30.0100002288818,2.79599829933863,100.347081487777,0,20.95,15.0532072152828,2.40268994397535,6.25390945644884,0.0479838255199371,16.8679505748913,0.146381256141379,0.370756911748802,0.998859858492275,4.68108713460376,0.0,3.821845868,103.2111573309,,,134.528411865234,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.8333333333333,39.270670139538,6.48115531144895,2268.13548660498,30.0,2.77039844823179,100.522052184947,0,20.95,15.03331072208,2.38877687276218,6.22069330055792,0.0481914012682454,16.9512321107225,0.146944398944725,0.366975990386528,1.0025456022972,4.71445005844932,0.0,3.821845868,103.251544022434,,,136.032363891602,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.8666666666667,39.2223135668322,6.47558120271899,2272.03125362005,30.0,2.79551251343758,100.016340243111,0,20.95,15.0259377049523,2.41199994087219,6.28325848120846,0.0484002116951917,16.9651307103688,0.147509421221154,0.370363276506105,1.00624173248268,4.74785884222719,0.0,3.84767552227403,103.317567148241,,,136.354087322988,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.9,40.0553354598944,6.49122730970453,2266.95295899827,30.0100002288818,2.78785892866242,99.9831373878737,0,20.95,15.0193626710465,2.43577292033346,6.33930426791658,0.0486109380479878,16.9546537154662,0.148074548430711,0.373897644826629,1.00995240360095,4.78146270767548,0.0,3.87373526,103.384406267325,,,136.442975142024,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.9333333333333,38.8939541309186,6.47654702588071,2279.90648696253,30.0,2.80918698489501,99.852468951326,0,20.95,15.0120000839233,2.42445323542605,6.31516866800076,0.0488214408842104,17.0010366358547,0.148640232068322,0.371457865783721,1.01367870895522,4.81519333005795,0.0,3.87373526,103.425120457402,,,137.377077048607,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
20.9666666666667,39.4787601734433,6.4983122985777,2277.93652873649,30.0168786238572,2.80900001525879,100.044014335932,0,20.95,15.0023121575179,2.44537571751512,6.36685600122336,0.0490325094481399,17.0110056315836,0.149206732769141,0.374278640571141,1.0174161660023,4.84898643244079,0.0,3.899757868,103.491900858356,,,137.851548989152,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.0,39.8266706954657,6.48374821425603,2273.00804001246,30.0100002288818,2.84191826154133,99.46455268929,0,20.95,15.0081220514918,2.42687798045506,6.32474216186396,0.0492436204102888,17.020907434535,0.149773846134789,0.371586620514544,1.02117767572015,4.88295960394856,0.0,3.899757868,103.532949675099,,,137.261946697936,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.0333333333333,39.4765039002251,6.46941882954117,2288.67519010472,30.0,2.83555570747556,100.349004082457,0,20.95,14.9910943559931,2.45506837478432,6.39776618161323,0.0494555195316074,17.0563899599626,0.150341593558376,0.375094804281148,1.02494738521214,4.9170573691506,0.0,3.899757868,103.574076179797,,,137.313212639678,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.0666666666667,39.3839279537115,6.48647110482144,2293.18185722626,30.0147111159996,2.80670241164808,99.7561667783424,0,20.95,14.9865291969794,2.46341313686107,6.42082738526972,0.0496698823397986,17.0691722440738,0.150910493474655,0.376165076887451,1.02872966769111,4.95128975890324,0.0,3.925858388,103.641339918757,,,139.031782593452,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.1,39.1844454717903,6.47103032799446,2291.87945748355,30.0,2.85418078379021,100.681065055381,0,20.95,14.9840002059937,2.47090954861138,6.42590643957049,0.049883175027644,17.0340003819322,0.151478794807857,0.377240006863055,1.03252638177255,4.98557520311213,0.0,3.925858388,103.68259035674,,,139.45570298202,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.1333333333333,39.4453551913519,6.4865644772026,2289.17771460569,30.0100002288818,2.74071096264902,100.680631107931,0,20.95,14.965355556038,2.48669327817519,6.47452907194716,0.0500986581589112,17.1044747498334,0.152048231132186,0.37852847961409,1.03633883942032,5.02005629038818,0.0,3.95135509,103.749493472177,,,139.502039732531,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.1666666666667,39.4770632071198,6.47125749937795,2289.3713382605,30.0,2.74307840298292,100.002141134429,0,20.95,14.965885896523,2.49611390813156,6.50534668232952,0.0503145250593708,17.1127727986547,0.152618385063459,0.380145667822634,1.04016878991955,5.0546565898682,0.0,3.95135509,103.791070378317,,,140.272700642844,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.2,39.3960486900659,6.49067159627416,2304.35698490595,30.0167143523643,3.27209714474076,99.8904499816209,0,20.95,14.9556290156601,2.4900141211067,6.49264617523106,0.050531831364606,17.1592497315166,0.1531894066737,0.378375909346302,1.0440058468897,5.08932117732807,0.0,3.978117862,103.859351428793,,,140.374037404108,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.2333333333333,39.1370139689345,6.47671333180941,2312.13922350609,29.9899997711182,3.47932579707098,100.033351095255,0,20.95,14.9528525805817,2.49529540494891,6.49987301685438,0.0507480929187787,17.1474947263162,0.153760968752766,0.379056632010089,1.04785711680166,5.12418260900775,0.0,3.978117862,103.901135315738,,,140.970169067383,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.2666666666667,39.3880464758324,6.49574606409344,2312.69640013064,30.0200004577637,3.47494382582165,100.444214688278,0,20.95,14.9352544030896,2.52749184646416,6.58912227306103,0.0509662998895316,17.1973042941674,0.154333450517617,0.383148542360488,1.05171953840644,5.15916631944648,0.0,4.004004124,103.968845219602,,,141.172515869141,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.3,39.3625964520317,6.48078588460094,2312.21407750948,30.0100002288818,3.46967463986807,100.14161109513,0,20.95,14.9139995574951,2.52885641536152,6.58121984269229,0.0511852218502353,17.2364412824078,0.154907181561179,0.381820060110521,1.05559835955947,5.19500517391478,0.0,4.004004124,104.011542709707,,,141.416778564453,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.3333333333333,39.5846602095777,6.49916463616807,2305.48118055426,30.0116460227216,3.44108776920055,100.801424204273,0,20.95,14.9010128881616,2.5586456764006,6.67216721012347,0.0514061997854976,17.293443547224,0.155482686872141,0.385820546144944,1.05949554820655,5.23025696630059,0.0,4.03046092607741,104.08007757351,,,142.401338750141,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.3666666666667,39.2798560311807,6.48688019807946,2316.59899579703,30.0200004577637,3.59503651606157,99.7755616879872,0,20.95,14.9012396038411,2.55299997329712,6.65473186238563,0.0516287775053448,17.2895468601942,0.156059160026285,0.384899161098881,1.06340476318901,5.26563164498892,0.0,4.030786374,104.122660739584,,,142.568713947602,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.4,39.3513661237237,6.47192882279932,2318.57217336549,30.0100002288818,3.60387294637766,100.368649342655,0,20.95,14.8979284982184,2.57207132597387,6.7001940847849,0.0518509524777495,17.2763318572069,0.156635017669937,0.387825035592156,1.06733015905908,5.30106457081921,0.0,4.030786374,104.164928179199,,,141.676895141602,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
21.4333333333333,39.664336266284,6.49296976931068,2329.48552219375,30.0300006866455,3.51724082849207,100.788974368323,0,20.95,14.8919396759505,2.56987888119985,6.69730807101508,0.0520746573518481,17.3048804996891,0.157211555115353,0.387018454580937,1.07126703461293,5.33670054604479,0.0,4.057081674,104.233612599929,,,143.027847290039,DDB_PD_073_AMBR,R02,DDB_PD_073_AMBR_DDB35-001_R02_Main_,DDB_BM_003,R02,AMBR 250,No,Main,DDB Trace Metals,0.11,DDB_FM_003,2,DDB_PD_073_AMBR_DDB35-001_1_Pre-Final_,DDB35-001,Escherichia coli BW25113 del_fhuA,100,mL,0.2,30,DDB_Feed_Profile_DDB-II (only exponential feed),6.5,Ammonium hydroxide 15%,40,Stirring,Aeration,Oxygen,0.1,0.25,1000,4000,Air,feed
